YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1981,297.9189225962996,271.3296082537007,293.946283712546,296.85424244414264,295.26684295722583,294.560486059084,272.77373806469893,279.24934374867354,294.7833890787577,281.2298729895616,286.1059323225864,287.0218536634455
1982,298.0799518729775,271.507149352625,294.29663199663986,297.326247129265,294.920380360282,294.8399751939322,273.08763206023553,278.446043987207,295.5699133880006,281.25968189676405,286.31097498689365,287.1713241667044
1983,298.19723498860236,270.258442881823,294.4930352470169,297.4659422546775,294.69762405413394,295.1104675891501,273.36364438720847,278.68775566680944,294.987049007981,280.9151828126518,286.2150353827282,287.1141768514533
1984,298.9054830502888,271.22298623164176,292.97056376295893,297.3173243574977,293.339004609104,295.30318115101943,273.29888305332895,278.5582152838541,294.60190134847755,281.7879980615078,286.25022175854235,287.1061455571597
1985,297.8282345531281,271.6605831740443,292.9741429560401,296.8041668756301,294.8899664118867,294.3222145442405,273.1138784410963,279.22559526516653,294.7985596651544,281.9136313917437,286.11614517322715,286.9844963741403
1986,297.97191002213225,272.0343384192797,293.8042258198607,297.0931642903394,295.082951055648,294.75773769525824,273.12794117306527,278.8505936135904,294.9061618645765,281.9313881983117,286.34831852186676,287.1432981664139
1987,298.69028825439517,271.5102444600908,293.91502828921426,297.6395884383021,295.2554668786231,295.7914986806375,273.686051904137,279.1721447768616,294.9996201659362,281.72008364232477,286.69267605884,287.38048295971123
1988,299.0217786867005,271.8099178310959,294.28912833151975,297.9203993838662,295.6926712451311,295.498784610836,273.2219036222586,279.0280637259372,295.82286083914346,282.029892207065,286.7710320440259,287.4196867686615
1989,298.42628834449056,270.66095658198213,292.38093001552625,297.2463549618441,295.67206101930446,294.1395126584096,273.26195817738795,279.48568155318884,295.0466545431754,281.67967116296353,286.0840209658046,286.97626015315115
1990,298.2185097439895,271.47001337109543,292.68887835445025,297.15487040194637,295.4535845438065,294.6942785577371,273.00302176362663,279.54439014283025,295.01590711168205,282.31248315411887,286.27349151828366,287.1064785524061
1991,298.3287936758512,272.18588853311707,294.8893170485572,297.41922405409576,295.4815628144561,295.25212089982915,274.12002388461207,279.65123412135875,294.39998090741943,281.979956730618,286.82439607514533,287.3731534115624
1992,298.7262395166397,271.6249784976131,293.79589743611774,297.28153807078667,293.7898777736706,295.2453210739127,272.99300752746154,279.087856302442,294.4065719285027,281.1892461205441,286.32322514121387,287.1417633494681
1993,298.1228650749071,270.7938786530663,293.2309335753659,297.1792644932779,295.5638164827717,294.46679109963384,273.28634724092103,278.91025261966985,294.5074100930822,281.3735427431494,286.100280894469,286.97048078625284
1994,298.18685168622994,272.25268262904854,293.60385195056796,296.97762133117357,294.87542706398585,294.5146492625681,273.3899853009137,279.49829842761784,294.685339768089,281.8415356136268,286.39173489494925,287.06539612699174
1995,298.33490306459896,272.332702997223,294.1082014765606,297.108456495746,294.87530833366844,294.9577022055007,272.3982196371489,279.74177681209335,294.78783499100643,282.14909943724285,286.4192862478397,287.18909589917365
1996,299.3387194462806,271.149801847462,294.77562090638327,298.25181353212133,295.30056492258205,296.3157358935927,273.61658724399035,279.3264407275703,295.7497507469055,281.9582558089766,286.97078990760184,287.54879345837213
1997,298.8041938242901,271.94077063800205,295.25611038194353,297.96577725820686,295.2543710094659,295.7371969107438,273.9233078117493,279.77348892374107,295.8263380396348,281.7820732073848,287.0365300072739,287.52999087058487
1998,298.44478148747766,272.2440843934838,293.87663619871483,297.3615960523354,295.3714079451685,294.7994397527582,273.543086764807,279.4104477692075,294.881112578232,281.93553232617626,286.5937087597598,287.2722978979995
