YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1964,297.92636876876816,269.92046493122183,293.632820947266,296.64416797484915,294.4408732504551,294.3021609034292,271.70443674610317,278.74218356642837,294.50181768932913,280.10263657607317,285.46767664837574,286.4450903515068
1965,297.64410910171097,270.3127424557869,293.22628563053763,296.22851450589854,293.77905153244313,294.0547284419309,272.30979306232456,277.94731993357647,293.8084804871332,280.25039539546316,285.34938319627577,286.35503131760674
1966,297.8223875837915,270.41843200423295,293.37273066525177,296.30607287740236,293.8178300561114,294.0380259960266,272.3748954617526,278.334167854005,293.82398152422707,280.813677413737,285.4663909185574,286.500483220345
1967,297.9952805052718,270.78805070330293,293.43639428841107,297.05953212213836,294.69695548157415,294.66122749586214,272.6395426311019,278.96421951073233,294.5209381246287,281.76094674668565,285.996508580076,286.7274064745528
1968,297.9509496435397,270.0434045253221,293.5243549982789,296.7370038707716,294.31478514477453,294.56831738218744,273.29672018050843,278.1028167718142,294.2172142436398,280.6100538209411,285.74840263002653,286.61439492794364
1969,297.9482761456783,270.1717758059255,293.32105714665306,296.7977460578606,294.44572265942276,294.5375442609331,272.413390104071,278.47121664070306,294.6624813096484,280.48232457749765,285.672654998743,286.6352050068382
1970,298.2106685349209,270.4210601327452,293.3379170965679,296.8443343272824,293.84984917805775,294.65072233350924,272.8844798135776,278.7174789174077,294.0151555025731,281.2099742921548,285.83134770128345,286.75547810947467
1971,298.0257011876735,270.66397591392763,293.4763083266259,296.89023193059126,294.54882445479006,294.42520859293336,273.35387508491664,278.87143499220934,294.49873598064283,280.9120174972584,285.9676382693985,286.75222906547066
1972,297.8796807718607,271.01057004487564,293.48497077810623,296.7419516231738,294.2250922951051,294.42416658066,272.6890749483175,278.6988669102462,294.616351608635,280.831781604321,285.8547585901016,286.7283937909342
1973,298.10677763395006,270.6462935230542,293.3079585187703,296.86109515451733,294.46207880634415,294.6048979461187,273.13853861885855,278.90589595821245,294.53802556909255,280.84199047938586,285.9421152702143,286.81788141868986
1974,298.1410362386612,271.25683239028945,293.8339547399849,296.92224503305715,294.88721446511465,294.6452467830293,272.8853803286762,279.00565131465254,294.43401177833994,281.4718430037785,286.1036495770714,286.8620679149932
1975,298.10254850382535,270.6432205766573,293.78711048234095,296.8662277381068,294.3450464413849,294.56445003286046,273.0918854165297,278.2879491915196,294.3631857133499,280.8530109142728,285.8966936388609,286.7746411775082
1976,298.2072359412727,270.7804400840706,293.3429253783117,297.03092541216984,294.6167246386781,294.64820682252207,273.26012284129314,278.4703355655717,294.4753821452263,281.4426082588695,286.0271937422699,286.8664014573049
1977,298.2585934943591,270.3697666944277,293.6603920221109,297.2773547213964,294.7380887657019,294.7761656080519,272.9521734962035,279.00939931825513,294.8641305944766,281.0167966873168,286.0535642398322,286.8990291324819
1978,298.26264541469925,271.00828600924297,294.1971095881862,296.9762215215234,294.62713887937895,294.7130301600858,272.79609160464304,279.0193672006206,294.90819691409723,281.16588796322856,286.0941487305593,286.810366780507
1979,297.92329460280024,271.7113806267311,293.45001389798813,296.76350555750207,294.7253253528742,294.3272144947727,272.8109777517082,278.8447148375949,294.3610592454436,281.98133812513777,286.0497129847342,286.7350035933322
1980,297.87217821505044,270.4648299685627,293.64058698643305,296.7355962030376,294.6467307994967,294.4281611961364,272.3967485214109,279.12840572591944,294.2354953705178,281.29870462648404,285.78640582254934,286.7518604531167
1981,298.1581849939333,270.1752207954361,293.7373232715333,296.9049202282375,294.81883196947774,294.7767219819089,273.2158196844846,278.8209703056632,294.4570119610217,281.8182015450721,285.9885342705159,286.91601938549275
1982,298.45485261223376,270.2963920358961,293.5132694781462,297.26747066377277,295.048358826994,295.0586628440971,272.7421884060599,278.41552298309165,294.66339304871224,281.482511076271,286.02267663857964,286.966939050507
1983,298.22745658056743,270.80487341187757,293.77373224581527,297.00282238162276,294.53591277752037,294.71339610609743,272.90325057812424,278.94425613187894,295.11600464595494,281.34363178814215,286.0621146664483,286.8696829574979
1984,297.9739899363726,272.1481303752053,293.76284501459446,297.0849717147402,294.30890938147553,294.47939294043533,272.89964736245486,278.9208548217349,294.8008803511109,281.5942179841554,286.2412634940273,286.9140188823424
